Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Protein stable ID	Protein stable ID version	Gene name	Source of gene name
ENSMUSG00000100227	ENSMUSG00000100227.7	ENSMUST00000189226	ENSMUST00000189226.7			Gm28291	MGI Symbol
ENSMUSG00000100227	ENSMUSG00000100227.7	ENSMUST00000185456	ENSMUST00000185456.2			Gm28291	MGI Symbol
ENSMUSG00000099456	ENSMUSG00000099456.7	ENSMUST00000190417	ENSMUST00000190417.7			Gm28293	MGI Symbol
ENSMUSG00000099456	ENSMUSG00000099456.7	ENSMUST00000187503	ENSMUST00000187503.7			Gm28293	MGI Symbol
ENSMUSG00000099456	ENSMUSG00000099456.7	ENSMUST00000191496	ENSMUST00000191496.2			Gm28293	MGI Symbol
ENSMUSG00000099594	ENSMUSG00000099594.2	ENSMUST00000190382	ENSMUST00000190382.2			Gm21740	MGI Symbol
ENSMUSG00000101267	ENSMUSG00000101267.2	ENSMUST00000186393	ENSMUST00000186393.2			Gm21912	MGI Symbol
ENSMUSG00000101783	ENSMUSG00000101783.2	ENSMUST00000187734	ENSMUST00000187734.2			Gm28698	MGI Symbol
ENSMUSG00000099466	ENSMUSG00000099466.2	ENSMUST00000186555	ENSMUST00000186555.2			Gm29304	MGI Symbol
ENSMUSG00000100089	ENSMUSG00000100089.2	ENSMUST00000191054	ENSMUST00000191054.2			Gm29305	MGI Symbol
ENSMUSG00000101542	ENSMUSG00000101542.7	ENSMUST00000189215	ENSMUST00000189215.7			Gm29303	MGI Symbol
ENSMUSG00000101542	ENSMUSG00000101542.7	ENSMUST00000189928	ENSMUST00000189928.7			Gm29303	MGI Symbol
ENSMUSG00000101542	ENSMUSG00000101542.7	ENSMUST00000190435	ENSMUST00000190435.2			Gm29303	MGI Symbol
ENSMUSG00000096518	ENSMUSG00000096518.3	ENSMUST00000179631	ENSMUST00000179631.3			Gm21894	MGI Symbol
ENSMUSG00000099509	ENSMUSG00000099509.2	ENSMUST00000187367	ENSMUST00000187367.2			Gm29307	MGI Symbol
ENSMUSG00000100424	ENSMUSG00000100424.2	ENSMUST00000188245	ENSMUST00000188245.2			Gm29557	MGI Symbol
ENSMUSG00002076770	ENSMUSG00002076770.1	ENSMUST00020183724	ENSMUST00020183724.1			Gm54348	MGI Symbol
ENSMUSG00000101490	ENSMUSG00000101490.2	ENSMUST00000186168	ENSMUST00000186168.2			Gm20927	MGI Symbol
ENSMUSG00000099993	ENSMUSG00000099993.2	ENSMUST00000186998	ENSMUST00000186998.2			Gm20930	MGI Symbol
ENSMUSG00000101534	ENSMUSG00000101534.2	ENSMUST00000191366	ENSMUST00000191366.2			Gm29306	MGI Symbol
ENSMUSG00000101364	ENSMUSG00000101364.2	ENSMUST00000190738	ENSMUST00000190738.2			Gm29300	MGI Symbol
ENSMUSG00000101422	ENSMUSG00000101422.7	ENSMUST00000189344	ENSMUST00000189344.7			Gm29301	MGI Symbol
ENSMUSG00000101422	ENSMUSG00000101422.7	ENSMUST00000187383	ENSMUST00000187383.7			Gm29301	MGI Symbol
ENSMUSG00000101422	ENSMUSG00000101422.7	ENSMUST00000190850	ENSMUST00000190850.2			Gm29301	MGI Symbol
ENSMUSG00000100184	ENSMUSG00000100184.2	ENSMUST00000190134	ENSMUST00000190134.2			Gm29558	MGI Symbol
ENSMUSG00000101967	ENSMUSG00000101967.7	ENSMUST00000188620	ENSMUST00000188620.7			Gm29555	MGI Symbol
ENSMUSG00000101967	ENSMUSG00000101967.7	ENSMUST00000190886	ENSMUST00000190886.7			Gm29555	MGI Symbol
ENSMUSG00000101967	ENSMUSG00000101967.7	ENSMUST00000191314	ENSMUST00000191314.2			Gm29555	MGI Symbol
ENSMUSG00000102035	ENSMUSG00000102035.2	ENSMUST00000185670	ENSMUST00000185670.2			Gm21733	MGI Symbol
ENSMUSG00000101228	ENSMUSG00000101228.2	ENSMUST00000186881	ENSMUST00000186881.2			Gm21330	MGI Symbol
ENSMUSG00000101723	ENSMUSG00000101723.2	ENSMUST00000187443	ENSMUST00000187443.2			Gm28355	MGI Symbol
ENSMUSG00000102056	ENSMUSG00000102056.2	ENSMUST00000190904	ENSMUST00000190904.2			Gm28354	MGI Symbol
ENSMUSG00000100052	ENSMUSG00000100052.2	ENSMUST00000186482	ENSMUST00000186482.2			Gm28353	MGI Symbol
ENSMUSG00000099442	ENSMUSG00000099442.2	ENSMUST00000186654	ENSMUST00000186654.2			Gm28352	MGI Symbol
ENSMUSG00000101148	ENSMUSG00000101148.2	ENSMUST00000187778	ENSMUST00000187778.2			Gm28200	MGI Symbol
ENSMUSG00000101580	ENSMUSG00000101580.2	ENSMUST00000189989	ENSMUST00000189989.2			Gm28201	MGI Symbol
ENSMUSG00000100054	ENSMUSG00000100054.7	ENSMUST00000189780	ENSMUST00000189780.7			Gm28202	MGI Symbol
ENSMUSG00000100054	ENSMUSG00000100054.7	ENSMUST00000187604	ENSMUST00000187604.7			Gm28202	MGI Symbol
ENSMUSG00000100054	ENSMUSG00000100054.7	ENSMUST00000188183	ENSMUST00000188183.2			Gm28202	MGI Symbol
ENSMUSG00000100207	ENSMUSG00000100207.2	ENSMUST00000190672	ENSMUST00000190672.2			Gm28203	MGI Symbol
ENSMUSG00000100142	ENSMUSG00000100142.2	ENSMUST00000188010	ENSMUST00000188010.2			Gm21340	MGI Symbol
ENSMUSG00000100889	ENSMUSG00000100889.2	ENSMUST00000185934	ENSMUST00000185934.2			Gm28204	MGI Symbol
ENSMUSG00000099607	ENSMUSG00000099607.2	ENSMUST00000189177	ENSMUST00000189177.2			Gm28205	MGI Symbol
ENSMUSG00000100242	ENSMUSG00000100242.2	ENSMUST00000190437	ENSMUST00000190437.2			Gm28206	MGI Symbol
ENSMUSG00000100167	ENSMUSG00000100167.7	ENSMUST00000187419	ENSMUST00000187419.7			Gm28207	MGI Symbol
ENSMUSG00000100167	ENSMUSG00000100167.7	ENSMUST00000187260	ENSMUST00000187260.7			Gm28207	MGI Symbol
ENSMUSG00000100167	ENSMUSG00000100167.7	ENSMUST00000187657	ENSMUST00000187657.2			Gm28207	MGI Symbol
ENSMUSG00000100144	ENSMUSG00000100144.7	ENSMUST00000185941	ENSMUST00000185941.7			Gm28208	MGI Symbol
ENSMUSG00000100144	ENSMUSG00000100144.7	ENSMUST00000191573	ENSMUST00000191573.7			Gm28208	MGI Symbol
ENSMUSG00000100144	ENSMUSG00000100144.7	ENSMUST00000190539	ENSMUST00000190539.2			Gm28208	MGI Symbol
ENSMUSG00000102103	ENSMUSG00000102103.2	ENSMUST00000190752	ENSMUST00000190752.2			Gm21851	MGI Symbol
ENSMUSG00000099527	ENSMUSG00000099527.2	ENSMUST00000187438	ENSMUST00000187438.2			Gm21819	MGI Symbol
ENSMUSG00000101045	ENSMUSG00000101045.2	ENSMUST00000187965	ENSMUST00000187965.2			Gm29224	MGI Symbol
ENSMUSG00000099920	ENSMUSG00000099920.2	ENSMUST00000188867	ENSMUST00000188867.2			Gm29223	MGI Symbol
ENSMUSG00000101021	ENSMUSG00000101021.2	ENSMUST00000185442	ENSMUST00000185442.2			Gm29222	MGI Symbol
ENSMUSG00000099485	ENSMUSG00000099485.2	ENSMUST00000186092	ENSMUST00000186092.2			Gm29221	MGI Symbol
ENSMUSG00000099548	ENSMUSG00000099548.2	ENSMUST00000185862	ENSMUST00000185862.2			Gm29220	MGI Symbol
ENSMUSG00000096875	ENSMUSG00000096875.3	ENSMUST00000178213	ENSMUST00000178213.3			Gm21815	MGI Symbol
ENSMUSG00000101891	ENSMUSG00000101891.7	ENSMUST00000191588	ENSMUST00000191588.7			Gm29132	MGI Symbol
ENSMUSG00000101891	ENSMUSG00000101891.7	ENSMUST00000186791	ENSMUST00000186791.2			Gm29132	MGI Symbol
ENSMUSG00000100238	ENSMUSG00000100238.2	ENSMUST00000187408	ENSMUST00000187408.2			Gm21450	MGI Symbol
ENSMUSG00000101103	ENSMUSG00000101103.2	ENSMUST00000190137	ENSMUST00000190137.2			Gm21843	MGI Symbol
ENSMUSG00000099866	ENSMUSG00000099866.7	ENSMUST00000186829	ENSMUST00000186829.7			Gm28889	MGI Symbol
ENSMUSG00000099866	ENSMUSG00000099866.7	ENSMUST00000185350	ENSMUST00000185350.2			Gm28889	MGI Symbol
ENSMUSG00000101910	ENSMUSG00000101910.2	ENSMUST00000191561	ENSMUST00000191561.2			Gm28691	MGI Symbol
ENSMUSG00000101910	ENSMUSG00000101910.2	ENSMUST00000189401	ENSMUST00000189401.2			Gm28691	MGI Symbol
ENSMUSG00000100579	ENSMUSG00000100579.7	ENSMUST00000189645	ENSMUST00000189645.7			Gm28692	MGI Symbol
ENSMUSG00000100579	ENSMUSG00000100579.7	ENSMUST00000186318	ENSMUST00000186318.2			Gm28692	MGI Symbol
ENSMUSG00000094217	ENSMUSG00000094217.3	ENSMUST00000177626	ENSMUST00000177626.3			Gm20794	MGI Symbol
ENSMUSG00000100057	ENSMUSG00000100057.7	ENSMUST00000190325	ENSMUST00000190325.7			Gm28690	MGI Symbol
ENSMUSG00000100057	ENSMUSG00000100057.7	ENSMUST00000188076	ENSMUST00000188076.2			Gm28690	MGI Symbol
ENSMUSG00000101592	ENSMUSG00000101592.2	ENSMUST00000187441	ENSMUST00000187441.2			Gm28689	MGI Symbol
ENSMUSG00000100609	ENSMUSG00000100609.7	ENSMUST00000187203	ENSMUST00000187203.7			Gm28687	MGI Symbol
ENSMUSG00000100609	ENSMUSG00000100609.7	ENSMUST00000189587	ENSMUST00000189587.2			Gm28687	MGI Symbol
ENSMUSG00000101993	ENSMUSG00000101993.2	ENSMUST00000191165	ENSMUST00000191165.2			Gm20987	MGI Symbol
ENSMUSG00000099935	ENSMUSG00000099935.2	ENSMUST00000190310	ENSMUST00000190310.2			Gm21918	MGI Symbol
ENSMUSG00000100012	ENSMUSG00000100012.2	ENSMUST00000190931	ENSMUST00000190931.2			Gm29207	MGI Symbol
ENSMUSG00000100012	ENSMUSG00000100012.2	ENSMUST00000186241	ENSMUST00000186241.2			Gm29207	MGI Symbol
ENSMUSG00000099836	ENSMUSG00000099836.2	ENSMUST00000187384	ENSMUST00000187384.2			Gm29204	MGI Symbol
ENSMUSG00000099836	ENSMUSG00000099836.2	ENSMUST00000187054	ENSMUST00000187054.2			Gm29204	MGI Symbol
ENSMUSG00000100575	ENSMUSG00000100575.2	ENSMUST00000189668	ENSMUST00000189668.2			Gm21489	MGI Symbol
ENSMUSG00000101676	ENSMUSG00000101676.2	ENSMUST00000186439	ENSMUST00000186439.2			Gm21832	MGI Symbol
ENSMUSG00000101510	ENSMUSG00000101510.2	ENSMUST00000190112	ENSMUST00000190112.2			Gm21573	MGI Symbol
ENSMUSG00000100404	ENSMUSG00000100404.2	ENSMUST00000190823	ENSMUST00000190823.2			Gm21577	MGI Symbol
ENSMUSG00000099865	ENSMUSG00000099865.2	ENSMUST00000189321	ENSMUST00000189321.2			Gm29206	MGI Symbol
ENSMUSG00000100474	ENSMUSG00000100474.2	ENSMUST00000189263	ENSMUST00000189263.2			Gm29614	MGI Symbol
ENSMUSG00000100757	ENSMUSG00000100757.2	ENSMUST00000185846	ENSMUST00000185846.2			Gm29613	MGI Symbol
ENSMUSG00000100606	ENSMUSG00000100606.2	ENSMUST00000191490	ENSMUST00000191490.2			Gm29612	MGI Symbol
ENSMUSG00000101170	ENSMUSG00000101170.2	ENSMUST00000187887	ENSMUST00000187887.2			Gm29343	MGI Symbol
ENSMUSG00000099355	ENSMUSG00000099355.2	ENSMUST00000189689	ENSMUST00000189689.2			Gm29342	MGI Symbol
ENSMUSG00000099355	ENSMUSG00000099355.2	ENSMUST00000188171	ENSMUST00000188171.2			Gm29342	MGI Symbol
ENSMUSG00000099739	ENSMUSG00000099739.2	ENSMUST00000188372	ENSMUST00000188372.2			Gm20804	MGI Symbol
ENSMUSG00000100874	ENSMUSG00000100874.2	ENSMUST00000186490	ENSMUST00000186490.2			Gm28598	MGI Symbol
ENSMUSG00000101689	ENSMUSG00000101689.2	ENSMUST00000189838	ENSMUST00000189838.2			Gm28599	MGI Symbol
ENSMUSG00000099626	ENSMUSG00000099626.2	ENSMUST00000186815	ENSMUST00000186815.2			Gm28185	MGI Symbol
ENSMUSG00000102108	ENSMUSG00000102108.2	ENSMUST00000189092	ENSMUST00000189092.2			Gm29037	MGI Symbol
ENSMUSG00000093950	ENSMUSG00000093950.3	ENSMUST00000179949	ENSMUST00000179949.3	ENSMUSP00000136451	ENSMUSP00000136451.2	Gm20823	MGI Symbol
ENSMUSG00000101323	ENSMUSG00000101323.2	ENSMUST00000185640	ENSMUST00000185640.2			Gm21877	MGI Symbol
ENSMUSG00000101466	ENSMUSG00000101466.2	ENSMUST00000187012	ENSMUST00000187012.2			Gm29548	MGI Symbol
ENSMUSG00000101614	ENSMUSG00000101614.2	ENSMUST00000187258	ENSMUST00000187258.2			Gm29547	MGI Symbol
ENSMUSG00000101614	ENSMUSG00000101614.2	ENSMUST00000187635	ENSMUST00000187635.2			Gm29547	MGI Symbol
ENSMUSG00000100307	ENSMUSG00000100307.2	ENSMUST00000191171	ENSMUST00000191171.2			Gm29546	MGI Symbol
ENSMUSG00000101882	ENSMUSG00000101882.2	ENSMUST00000188878	ENSMUST00000188878.2			Gm29545	MGI Symbol
ENSMUSG00000099585	ENSMUSG00000099585.2	ENSMUST00000188860	ENSMUST00000188860.2			Gm29544	MGI Symbol
ENSMUSG00000101182	ENSMUSG00000101182.2	ENSMUST00000188176	ENSMUST00000188176.2			Gm29209	MGI Symbol
ENSMUSG00000101668	ENSMUSG00000101668.2	ENSMUST00000189569	ENSMUST00000189569.2			Gm29549	MGI Symbol
ENSMUSG00000101668	ENSMUSG00000101668.2	ENSMUST00000188732	ENSMUST00000188732.2			Gm29549	MGI Symbol
ENSMUSG00000101998	ENSMUSG00000101998.2	ENSMUST00000190506	ENSMUST00000190506.2			Gm21530	MGI Symbol
ENSMUSG00000099975	ENSMUSG00000099975.2	ENSMUST00000188297	ENSMUST00000188297.2			Gm21617	MGI Symbol
ENSMUSG00000099783	ENSMUSG00000099783.2	ENSMUST00000186991	ENSMUST00000186991.2			Gm28589	MGI Symbol
ENSMUSG00000101390	ENSMUSG00000101390.2	ENSMUST00000187261	ENSMUST00000187261.2			Gm29420	MGI Symbol
ENSMUSG00000099699	ENSMUSG00000099699.2	ENSMUST00000185843	ENSMUST00000185843.2			Gm29421	MGI Symbol
ENSMUSG00000099699	ENSMUSG00000099699.2	ENSMUST00000189077	ENSMUST00000189077.2			Gm29421	MGI Symbol
ENSMUSG00000100856	ENSMUSG00000100856.2	ENSMUST00000187768	ENSMUST00000187768.2	ENSMUSP00000140851	ENSMUSP00000140851.2	Gm21627	MGI Symbol
ENSMUSG00000101544	ENSMUSG00000101544.2	ENSMUST00000188062	ENSMUST00000188062.2			Gm29422	MGI Symbol
ENSMUSG00000100159	ENSMUSG00000100159.2	ENSMUST00000190978	ENSMUST00000190978.2			Gm28808	MGI Symbol
ENSMUSG00000101864	ENSMUSG00000101864.2	ENSMUST00000190775	ENSMUST00000190775.2			Gm21634	MGI Symbol
ENSMUSG00000100712	ENSMUSG00000100712.2	ENSMUST00000186508	ENSMUST00000186508.2			Gm28446	MGI Symbol
ENSMUSG00000101119	ENSMUSG00000101119.2	ENSMUST00000185339	ENSMUST00000185339.2			Gm29060	MGI Symbol
ENSMUSG00000099520	ENSMUSG00000099520.2	ENSMUST00000185900	ENSMUST00000185900.2			Gm29061	MGI Symbol
ENSMUSG00000099520	ENSMUSG00000099520.2	ENSMUST00000187026	ENSMUST00000187026.2			Gm29061	MGI Symbol
ENSMUSG00000100520	ENSMUSG00000100520.2	ENSMUST00000190192	ENSMUST00000190192.2			Gm20885	MGI Symbol
ENSMUSG00000102107	ENSMUSG00000102107.2	ENSMUST00000186032	ENSMUST00000186032.2			Gm29062	MGI Symbol
ENSMUSG00000101057	ENSMUSG00000101057.2	ENSMUST00000186468	ENSMUST00000186468.2			Gm29057	MGI Symbol
ENSMUSG00000101125	ENSMUSG00000101125.2	ENSMUST00000188079	ENSMUST00000188079.2			Gm29625	MGI Symbol
ENSMUSG00000101125	ENSMUSG00000101125.2	ENSMUST00000191394	ENSMUST00000191394.2			Gm29625	MGI Symbol
ENSMUSG00000101887	ENSMUSG00000101887.2	ENSMUST00000188086	ENSMUST00000188086.2			Gm21654	MGI Symbol
ENSMUSG00000100521	ENSMUSG00000100521.2	ENSMUST00000189510	ENSMUST00000189510.2			Gm29058	MGI Symbol
ENSMUSG00000101790	ENSMUSG00000101790.2	ENSMUST00000191534	ENSMUST00000191534.2			Gm29059	MGI Symbol
ENSMUSG00000100452	ENSMUSG00000100452.2	ENSMUST00000187206	ENSMUST00000187206.2			Gm29628	MGI Symbol
ENSMUSG00000100452	ENSMUSG00000100452.2	ENSMUST00000190214	ENSMUST00000190214.2			Gm29628	MGI Symbol
ENSMUSG00000101403	ENSMUSG00000101403.2	ENSMUST00000191028	ENSMUST00000191028.2			Gm20882	MGI Symbol
ENSMUSG00000101830	ENSMUSG00000101830.2	ENSMUST00000185201	ENSMUST00000185201.2			Gm20907	MGI Symbol
ENSMUSG00000099350	ENSMUSG00000099350.2	ENSMUST00000188316	ENSMUST00000188316.2			Gm29623	MGI Symbol
ENSMUSG00000100329	ENSMUSG00000100329.2	ENSMUST00000190914	ENSMUST00000190914.2			Gm29622	MGI Symbol
ENSMUSG00000099940	ENSMUSG00000099940.2	ENSMUST00000188697	ENSMUST00000188697.2			Gm29265	MGI Symbol
ENSMUSG00000099940	ENSMUSG00000099940.2	ENSMUST00000190290	ENSMUST00000190290.2			Gm29265	MGI Symbol
ENSMUSG00000101766	ENSMUSG00000101766.2	ENSMUST00000186004	ENSMUST00000186004.2	ENSMUSP00000140733	ENSMUSP00000140733.2	Gm20908	MGI Symbol
ENSMUSG00000101530	ENSMUSG00000101530.2	ENSMUST00000186396	ENSMUST00000186396.2			Gm29259	MGI Symbol
ENSMUSG00000100676	ENSMUSG00000100676.2	ENSMUST00000188103	ENSMUST00000188103.2			Gm28860	MGI Symbol
ENSMUSG00000101539	ENSMUSG00000101539.2	ENSMUST00000188457	ENSMUST00000188457.2			Gm28252	MGI Symbol
ENSMUSG00000101539	ENSMUSG00000101539.2	ENSMUST00000189340	ENSMUST00000189340.2			Gm28252	MGI Symbol
ENSMUSG00000100353	ENSMUSG00000100353.2	ENSMUST00000186650	ENSMUST00000186650.2			Gm28859	MGI Symbol
ENSMUSG00000101022	ENSMUSG00000101022.2	ENSMUST00000188265	ENSMUST00000188265.2			Gm20921	MGI Symbol
ENSMUSG00000100077	ENSMUSG00000100077.2	ENSMUST00000187451	ENSMUST00000187451.2			Gm21826	MGI Symbol
ENSMUSG00000101569	ENSMUSG00000101569.2	ENSMUST00000189207	ENSMUST00000189207.2			Gm28254	MGI Symbol
ENSMUSG00000101184	ENSMUSG00000101184.2	ENSMUST00000189681	ENSMUST00000189681.2			Gm28861	MGI Symbol
ENSMUSG00000099386	ENSMUSG00000099386.2	ENSMUST00000187101	ENSMUST00000187101.2			Gm28255	MGI Symbol
ENSMUSG00000095103	ENSMUSG00000095103.3	ENSMUST00000180048	ENSMUST00000180048.3			Gm21171	MGI Symbol
ENSMUSG00000095785	ENSMUSG00000095785.3	ENSMUST00000186910	ENSMUST00000186910.2	ENSMUSP00000139614	ENSMUSP00000139614.2	Gm20924	MGI Symbol
ENSMUSG00000095785	ENSMUSG00000095785.3	ENSMUST00000177663	ENSMUST00000177663.2	ENSMUSP00000137639	ENSMUSP00000137639.2	Gm20924	MGI Symbol
ENSMUSG00000099487	ENSMUSG00000099487.2	ENSMUST00000187722	ENSMUST00000187722.2			Gm21848	MGI Symbol
ENSMUSG00000101507	ENSMUSG00000101507.2	ENSMUST00000188224	ENSMUST00000188224.2			Gm29457	MGI Symbol
ENSMUSG00000101507	ENSMUSG00000101507.2	ENSMUST00000189814	ENSMUST00000189814.2			Gm29457	MGI Symbol
ENSMUSG00000093993	ENSMUSG00000093993.8	ENSMUST00000190282	ENSMUST00000190282.7	ENSMUSP00000139870	ENSMUSP00000139870.2	Gm20736	MGI Symbol
ENSMUSG00000093993	ENSMUSG00000093993.8	ENSMUST00000185550	ENSMUST00000185550.7	ENSMUSP00000140139	ENSMUSP00000140139.2	Gm20736	MGI Symbol
ENSMUSG00000093993	ENSMUSG00000093993.8	ENSMUST00000178198	ENSMUST00000178198.2	ENSMUSP00000136973	ENSMUSP00000136973.2	Gm20736	MGI Symbol
ENSMUSG00000100956	ENSMUSG00000100956.2	ENSMUST00000187373	ENSMUST00000187373.2			Gm28558	MGI Symbol
ENSMUSG00000100942	ENSMUSG00000100942.2	ENSMUST00000186091	ENSMUST00000186091.2			Gm28560	MGI Symbol
ENSMUSG00000100333	ENSMUSG00000100333.2	ENSMUST00000189366	ENSMUST00000189366.2			Gm28561	MGI Symbol
ENSMUSG00000100126	ENSMUSG00000100126.2	ENSMUST00000190181	ENSMUST00000190181.2			Gm29584	MGI Symbol
ENSMUSG00000100126	ENSMUSG00000100126.2	ENSMUST00000185252	ENSMUST00000185252.2			Gm29584	MGI Symbol
ENSMUSG00000101679	ENSMUSG00000101679.2	ENSMUST00000191049	ENSMUST00000191049.2			Gm20936	MGI Symbol
ENSMUSG00000099434	ENSMUSG00000099434.2	ENSMUST00000190359	ENSMUST00000190359.2			Gm20934	MGI Symbol
ENSMUSG00000100993	ENSMUSG00000100993.2	ENSMUST00000189997	ENSMUST00000189997.2			Gm21895	MGI Symbol
ENSMUSG00000099778	ENSMUSG00000099778.2	ENSMUST00000188690	ENSMUST00000188690.2			Gm28134	MGI Symbol
ENSMUSG00000101512	ENSMUSG00000101512.2	ENSMUST00000186847	ENSMUST00000186847.2			Gm28135	MGI Symbol
ENSMUSG00000101512	ENSMUSG00000101512.2	ENSMUST00000189530	ENSMUST00000189530.2			Gm28135	MGI Symbol
ENSMUSG00000100136	ENSMUSG00000100136.2	ENSMUST00000187070	ENSMUST00000187070.2			Gm20933	MGI Symbol
ENSMUSG00000101256	ENSMUSG00000101256.2	ENSMUST00000191344	ENSMUST00000191344.2			Gm28133	MGI Symbol
ENSMUSG00000101256	ENSMUSG00000101256.2	ENSMUST00000189123	ENSMUST00000189123.2			Gm28133	MGI Symbol
ENSMUSG00000101758	ENSMUSG00000101758.2	ENSMUST00000191478	ENSMUST00000191478.2			Gm28137	MGI Symbol
ENSMUSG00000099395	ENSMUSG00000099395.2	ENSMUST00000186250	ENSMUST00000186250.2			Gm28138	MGI Symbol
ENSMUSG00000100982	ENSMUSG00000100982.2	ENSMUST00000188117	ENSMUST00000188117.2			Gm21837	MGI Symbol
ENSMUSG00000099368	ENSMUSG00000099368.2	ENSMUST00000191163	ENSMUST00000191163.2			Gm21910	MGI Symbol
ENSMUSG00000101010	ENSMUSG00000101010.2	ENSMUST00000188487	ENSMUST00000188487.2			Gm21889	MGI Symbol
ENSMUSG00000100447	ENSMUSG00000100447.2	ENSMUST00000188723	ENSMUST00000188723.2			Gm29378	MGI Symbol
ENSMUSG00000100607	ENSMUSG00000100607.2	ENSMUST00000186305	ENSMUST00000186305.2			Gm29379	MGI Symbol
ENSMUSG00000099829	ENSMUSG00000099829.2	ENSMUST00000185898	ENSMUST00000185898.2			Gm29380	MGI Symbol
ENSMUSG00000101278	ENSMUSG00000101278.2	ENSMUST00000190168	ENSMUST00000190168.2			Gm29381	MGI Symbol
ENSMUSG00000101278	ENSMUSG00000101278.2	ENSMUST00000190475	ENSMUST00000190475.2			Gm29381	MGI Symbol
ENSMUSG00000101442	ENSMUSG00000101442.2	ENSMUST00000185382	ENSMUST00000185382.2			Gm28795	MGI Symbol
ENSMUSG00000096666	ENSMUSG00000096666.3	ENSMUST00000188011	ENSMUST00000188011.2	ENSMUSP00000140403	ENSMUSP00000140403.2	Gm20852	MGI Symbol
ENSMUSG00000096666	ENSMUSG00000096666.3	ENSMUST00000178761	ENSMUST00000178761.2	ENSMUSP00000135934	ENSMUSP00000135934.2	Gm20852	MGI Symbol
ENSMUSG00000100373	ENSMUSG00000100373.7	ENSMUST00000187769	ENSMUST00000187769.7			Gm29003	MGI Symbol
ENSMUSG00000100373	ENSMUSG00000100373.7	ENSMUST00000190434	ENSMUST00000190434.2			Gm29003	MGI Symbol
ENSMUSG00000102077	ENSMUSG00000102077.2	ENSMUST00000186177	ENSMUST00000186177.2			Gm29001	MGI Symbol
ENSMUSG00000099852	ENSMUSG00000099852.2	ENSMUST00000188301	ENSMUST00000188301.2			Gm29002	MGI Symbol
ENSMUSG00000095302	ENSMUSG00000095302.3	ENSMUST00000190565	ENSMUST00000190565.2	ENSMUSP00000139505	ENSMUSP00000139505.2	Ssty2	MGI Symbol
ENSMUSG00000095302	ENSMUSG00000095302.3	ENSMUST00000179136	ENSMUST00000179136.2	ENSMUSP00000137417	ENSMUSP00000137417.2	Ssty2	MGI Symbol
ENSMUSG00000100569	ENSMUSG00000100569.2	ENSMUST00000188220	ENSMUST00000188220.2			Gm28646	MGI Symbol
ENSMUSG00000100809	ENSMUSG00000100809.2	ENSMUST00000189214	ENSMUST00000189214.2			Gm28612	MGI Symbol
ENSMUSG00000099962	ENSMUSG00000099962.2	ENSMUST00000189627	ENSMUST00000189627.2			Gm28613	MGI Symbol
ENSMUSG00000100547	ENSMUSG00000100547.2	ENSMUST00000186429	ENSMUST00000186429.2			Gm28611	MGI Symbol
ENSMUSG00000099755	ENSMUSG00000099755.2	ENSMUST00000191466	ENSMUST00000191466.2			Gm21114	MGI Symbol
ENSMUSG00000099457	ENSMUSG00000099457.2	ENSMUST00000187056	ENSMUST00000187056.2			Gm21794	MGI Symbol
ENSMUSG00000101313	ENSMUSG00000101313.2	ENSMUST00000187224	ENSMUST00000187224.2			Gm29219	MGI Symbol
ENSMUSG00000101313	ENSMUSG00000101313.2	ENSMUST00000191144	ENSMUST00000191144.2			Gm29219	MGI Symbol
ENSMUSG00000100478	ENSMUSG00000100478.2	ENSMUST00000190335	ENSMUST00000190335.2			Gm29632	MGI Symbol
ENSMUSG00000101083	ENSMUSG00000101083.2	ENSMUST00000191065	ENSMUST00000191065.2			Gm29631	MGI Symbol
ENSMUSG00000102118	ENSMUSG00000102118.2	ENSMUST00000188877	ENSMUST00000188877.2			Gm29637	MGI Symbol
ENSMUSG00000096881	ENSMUSG00000096881.3	ENSMUST00000178356	ENSMUST00000178356.3			Gm20874	MGI Symbol
ENSMUSG00000099716	ENSMUSG00000099716.2	ENSMUST00000185207	ENSMUST00000185207.2			Gm29082	MGI Symbol
ENSMUSG00000101794	ENSMUSG00000101794.2	ENSMUST00000191270	ENSMUST00000191270.2			Gm29217	MGI Symbol
ENSMUSG00000101794	ENSMUSG00000101794.2	ENSMUST00000189237	ENSMUST00000189237.2			Gm29217	MGI Symbol
ENSMUSG00000101529	ENSMUSG00000101529.2	ENSMUST00000188149	ENSMUST00000188149.2			Gm29636	MGI Symbol
ENSMUSG00000099335	ENSMUSG00000099335.2	ENSMUST00000187221	ENSMUST00000187221.2			Gm29635	MGI Symbol
ENSMUSG00000100897	ENSMUSG00000100897.2	ENSMUST00000188467	ENSMUST00000188467.2			Gm29634	MGI Symbol
ENSMUSG00000101139	ENSMUSG00000101139.2	ENSMUST00000188375	ENSMUST00000188375.2			Gm29639	MGI Symbol
ENSMUSG00000101825	ENSMUSG00000101825.2	ENSMUST00000188405	ENSMUST00000188405.2			Gm21806	MGI Symbol
ENSMUSG00000099976	ENSMUSG00000099976.2	ENSMUST00000187518	ENSMUST00000187518.2			Gm20935	MGI Symbol
ENSMUSG00000099501	ENSMUSG00000099501.2	ENSMUST00000185620	ENSMUST00000185620.2			Gm29662	MGI Symbol
